Wall time,Step,Value
1740835941.9099994,0,0.046755045652389526
1740835945.179103,1,0.03921249508857727
1740835946.279709,2,0.03659273311495781
1740835947.2842398,3,0.03574776276946068
1740835948.3875828,4,0.03349998593330383
1740835950.571444,5,0.029472902417182922
1740835951.8843005,6,0.029521331191062927
1740835953.3704407,7,0.027617936953902245
1740835956.2059436,8,0.028209853917360306
1740835958.4157994,9,0.027554720640182495
1740835959.3515377,10,0.026141973212361336
1740835962.569135,11,0.029028844088315964
1740835963.5127096,12,0.027217263355851173
1740835964.5506556,13,0.02263280376791954
1740835965.497174,14,0.021783562377095222
1740835966.4491782,15,0.01983153633773327
1740835967.4152458,16,0.020146889612078667
1740835968.3716912,17,0.01982351951301098
1740835969.3222134,18,0.02038426883518696
1740835970.467269,19,0.018391501158475876
1740835971.4164038,20,0.01688714139163494
1740835973.9942465,21,0.020591098815202713
1740835974.9395032,22,0.01651913858950138
1740835975.889077,23,0.015445015393197536
1740835976.8400795,24,0.014672298915684223
1740835977.787244,25,0.014327731914818287
1740835979.2196984,26,0.0146050825715065
1740835980.5422273,27,0.015232681296765804
1740835981.4953334,28,0.016205571591854095
1740835982.4413583,29,0.013526725582778454
1740835983.9873042,30,0.013055380433797836
1740835986.7436628,31,0.013951201923191547
1740835987.6886072,32,0.011713405139744282
1740835989.830404,33,0.011402059346437454
1740835990.7964447,34,0.009955995716154575
1740835991.908636,35,0.011941730044782162
1740835992.8569503,36,0.011114072985947132
1740835993.802047,37,0.00951344147324562
1740835994.761507,38,0.011550119146704674
1740835995.9510975,39,0.012815014459192753
1740835996.898377,40,0.011822307482361794
1740836001.4832573,41,0.011370005086064339
1740836003.71621,42,0.009492689743638039
1740836004.6721027,43,0.010778871364891529
1740836005.6245012,44,0.009342352859675884
1740836006.7112303,45,0.008911729790270329
1740836007.6852958,46,0.01080203428864479
1740836009.3754823,47,0.008209502324461937
1740836010.4611127,48,0.007977880537509918
1740836011.8385818,49,0.008278822526335716
1740836013.049653,50,0.0064275083132088184
1740836016.3601928,51,0.005774956662207842
1740836017.309505,52,0.005585447419434786
1740836018.2727964,53,0.0070188008248806
1740836019.2231555,54,0.00677307415753603
1740836020.1742814,55,0.005683097057044506
1740836021.126631,56,0.005060650408267975
1740836022.078519,57,0.0075185252353549
1740836023.1360383,58,0.006075229961425066
1740836026.0128212,59,0.005156293977051973
1740836027.802656,60,0.00505563011392951
1740836030.5261009,61,0.005240982864052057
1740836033.1252654,62,0.004909974057227373
1740836035.2462769,63,0.004905985668301582
1740836037.2016428,64,0.005640920251607895
1740836039.1662767,65,0.00529191130772233
1740836042.0592027,66,0.006230253726243973
1740836043.477483,67,0.005071721039712429
1740836044.64843,68,0.0050717550329864025
1740836045.5984232,69,0.0042646643705666065
1740836046.545647,70,0.0045001753605902195
1740836050.5022297,71,0.004344803746789694
1740836053.422384,72,0.004700057208538055
1740836055.41759,73,0.005139194894582033
1740836056.3712332,74,0.003974106628447771
1740836057.626132,75,0.004952754359692335
1740836058.590619,76,0.004153210669755936
1740836059.662599,77,0.003923581913113594
1740836060.6160536,78,0.00433989567682147
1740836061.5695093,79,0.003948287572711706
1740836062.526383,80,0.008365459740161896
1740836067.3696156,81,0.0052471100352704525
1740836070.2906482,82,0.004023103974759579
1740836073.1261826,83,0.004674857947975397
1740836074.3712995,84,0.0036197733134031296
1740836075.712158,85,0.00497025391086936
1740836077.3829296,86,0.004855119623243809
1740836079.4655163,87,0.0036649215035140514
1740836082.4086008,88,0.004383360035717487
1740836084.4351513,89,0.004024577792733908
1740836085.6010325,90,0.0036927033215761185
1740836088.522947,91,0.0035729066003113985
1740836089.4802814,92,0.005180996842682362
1740836090.435074,93,0.003743103239685297
1740836091.386559,94,0.0039327554404735565
1740836092.3454287,95,0.004015165381133556
1740836093.7675178,96,0.0028675971552729607
1740836095.5976112,97,0.004134690389037132
1740836097.7818851,98,0.003929440397769213
1740836098.882336,99,0.004837315995246172
1740836099.8342972,100,0.002924659289419651
1740836103.6003325,101,0.003197376849129796
1740836104.710128,102,0.00270391209051013
1740836106.1840475,103,0.0025549903512001038
1740836107.3707108,104,0.0026365811936557293
1740836108.3463597,105,0.0023252679966390133
1740836110.197468,106,0.0031512356363236904
1740836111.1993911,107,0.0025943215005099773
1740836112.172409,108,0.002475789515301585
1740836113.1324923,109,0.002766068559139967
1740836114.0956128,110,0.002581995213404298
1740836117.4745033,111,0.0024840673431754112
1740836118.8909245,112,0.002100077923387289
1740836119.8469915,113,0.0024368527811020613
1740836120.8684428,114,0.002310545649379492
1740836122.2288184,115,0.0023856607731431723
1740836123.196123,116,0.002291290322318673
1740836124.1491733,117,0.0020904706325381994
1740836125.1238053,118,0.002230511512607336
1740836126.0804582,119,0.0022905953228473663
1740836127.0799372,120,0.0024269609712064266
1740836129.763899,121,0.0022324202582240105
1740836130.717037,122,0.0019536088220775127
1740836131.7832623,123,0.00292059569619596
1740836132.7331557,124,0.00197904952801764
1740836133.6933422,125,0.0029650155920535326
1740836134.6467793,126,0.0022098219487816095
1740836135.6012175,127,0.002145572565495968
1740836136.5527067,128,0.001771693816408515
1740836138.787925,129,0.002002916531637311
1740836140.9076993,130,0.002341264858841896
1740836145.174093,131,0.002050145762041211
1740836146.127652,132,0.0020334452856332064
1740836147.0829852,133,0.0018299759831279516
1740836148.0483925,134,0.0024818205274641514
1740836149.0049498,135,0.001953664468601346
1740836150.0051386,136,0.0018543072510510683
1740836150.9973803,137,0.002995718503370881
1740836152.983875,138,0.0027335835620760918
1740836154.6150258,139,0.0024084283504635096
1740836155.65944,140,0.002005819696933031
1740836158.6507607,141,0.0019347791094332933
1740836159.6069028,142,0.0025381622835993767
1740836160.6575205,143,0.0022522886283695698
1740836161.6115158,144,0.002202496863901615
1740836162.5753047,145,0.0021467022597789764
1740836163.5282886,146,0.0020051472820341587
1740836164.638854,147,0.0018988145748153329
1740836165.7251976,148,0.0023938824888318777
1740836166.6792624,149,0.0026004842948168516
1740836167.630235,150,0.002445472637191415
1740836171.4624944,151,0.0018310915911570191
1740836174.1180475,152,0.0017405111575499177
1740836176.7661564,153,0.00143398845102638
1740836178.6586199,154,0.0015897421399131417
1740836179.9900556,155,0.0015003217849880457
1740836180.9480162,156,0.0012263288954272866
1740836181.905784,157,0.0013970426516607404
1740836182.8618064,158,0.0014798177871853113
1740836183.880277,159,0.0015519134467467666
1740836185.068056,160,0.0013857175363227725
1740836189.5951548,161,0.0014071150217205286
1740836192.2418137,162,0.0017458393704146147
1740836193.334665,163,0.0018181962659582496
1740836195.4459507,164,0.0013824246125295758
1740836198.0838697,165,0.001361711765639484
1740836200.9181678,166,0.0014287212397903204
1740836203.0020022,167,0.001530566019937396
1740836205.1422524,168,0.0011921480763703585
1740836206.0934727,169,0.0016169296577572823
1740836207.0434155,170,0.0012043616734445095
1740836210.935301,171,0.0013545427937060595
1740836212.3956563,172,0.001427116570994258
