Wall time,Step,Value
1740836979.8525255,0,0.044400449842214584
1740836981.98254,1,0.04150237515568733
1740836982.5500069,2,0.03858940303325653
1740836983.2114732,3,0.037905193865299225
1740836984.405616,4,0.03624240309000015
1740836985.2642593,5,0.035385146737098694
1740836985.7716997,6,0.03444277122616768
1740836986.4151394,7,0.03394992649555206
1740836986.91545,8,0.03351331502199173
1740836987.411134,9,0.03372810781002045
1740836987.9856484,10,0.03344395011663437
1740836990.4780395,11,0.03263421356678009
1740836991.6525056,12,0.03255018964409828
1740836992.8520763,13,0.032525476068258286
1740836994.1257653,14,0.03184824436903
1740836995.3562107,15,0.031824734061956406
1740836996.513043,16,0.03178614750504494
1740836997.232371,17,0.031779076904058456
1740836997.735033,18,0.0315931998193264
1740836998.630091,19,0.032384566962718964
1740836999.6160312,20,0.031479936093091965
1740837001.9744568,21,0.03159061074256897
1740837003.2073288,22,0.03137712925672531
1740837004.3974788,23,0.030951788648962975
1740837005.6449254,24,0.0314352847635746
1740837006.6817706,25,0.03114507906138897
1740837007.277666,26,0.031064754351973534
1740837007.7931914,27,0.03102663904428482
1740837008.9857109,28,0.03125234320759773
1740837010.1021416,29,0.031014595180749893
1740837011.2656536,30,0.031057992950081825
1740837013.7388954,31,0.03110315091907978
1740837014.8420854,32,0.03099900856614113
1740837015.9605422,33,0.0309425201267004
1740837016.5290859,34,0.031192563474178314
1740837017.0266864,35,0.03088645450770855
1740837017.5239518,36,0.030795499682426453
1740837018.0346508,37,0.030922677367925644
1740837018.537388,38,0.03057760000228882
1740837019.0391695,39,0.03050963580608368
1740837020.1364348,40,0.030620796605944633
1740837022.492155,41,0.03122830204665661
1740837023.6577075,42,0.0306415855884552
1740837024.7139494,43,0.030707014724612236
1740837025.844777,44,0.030662572011351585
1740837026.9509969,45,0.03086104802787304
1740837027.9836516,46,0.030496053397655487
1740837028.5134618,47,0.030283033847808838
1740837029.0310223,48,0.030406642705202103
1740837029.5549197,49,0.03044273890554905
1740837030.076167,50,0.030494939535856247
1740837032.5471313,51,0.030582381412386894
