Wall time,Step,Value
1740833860.2687044,0,0.03221600875258446
1740833861.6107569,1,0.01877720095217228
1740833861.8464513,2,0.012654201127588749
1740833862.2470036,3,0.008942430838942528
1740833862.7062519,4,0.00790239218622446
1740833863.1714618,5,0.008823125623166561
1740833863.6404564,6,0.007576609030365944
1740833864.1162386,7,0.005550486966967583
1740833864.5882518,8,0.005946870893239975
1740833865.067893,9,0.004769305232912302
1740833865.5231671,10,0.005725713446736336
1740833866.5294077,11,0.005532977636903524
1740833866.8577807,12,0.005752650089561939
1740833867.2351573,13,0.006082157138735056
1740833867.562584,14,0.004851759411394596
1740833868.0319448,15,0.003941922914236784
1740833868.5245123,16,0.003451491706073284
1740833868.994149,17,0.004553635139018297
1740833869.5670714,18,0.0032560850959271193
1740833870.0259562,19,0.005382508039474487
1740833870.262914,20,0.004757608287036419
1740833871.5438497,21,0.003769507398828864
1740833872.036247,22,0.002403302351012826
1740833872.5059874,23,0.0023782046046108007
1740833872.9736228,24,0.0031241499818861485
1740833873.4423826,25,0.0036683944053947926
1740833873.92114,26,0.001988194650039077
1740833874.4469833,27,0.002616301877424121
1740833874.9123998,28,0.002905393484979868
1740833875.375622,29,0.0021734845358878374
1740833875.836681,30,0.0020554442889988422
1740833877.1150362,31,0.0017598887206986547
1740833877.5765824,32,0.003571149194613099
1740833878.1211474,33,0.003529429202899337
1740833878.7955878,34,0.0036918548867106438
1740833879.206836,35,0.002443675184622407
1740833879.441275,36,0.002573508070781827
1740833879.6750624,37,0.004477050621062517
1740833879.9096375,38,0.006095943972468376
1740833880.142606,39,0.0024835134390741587
1740833880.375253,40,0.004984915256500244
1740833881.6909146,41,0.002732289955019951
1740833882.1224482,42,0.0021479204297065735
1740833882.5848205,43,0.0027701756916940212
1740833883.0444698,44,0.0023030443117022514
1740833883.5231767,45,0.001629435340873897
1740833883.990886,46,0.003409991506487131
1740833884.4601026,47,0.0024319449439644814
1740833884.9462833,48,0.0033816967625170946
1740833885.460123,49,0.0017216285923495889
1740833885.9499586,50,0.0011174950050190091
1740833887.1722727,51,0.0010594343766570091
1740833887.6095457,52,0.0009564056526869535
1740833887.9779785,53,0.0010898924665525556
1740833888.213638,54,0.0010212305933237076
1740833888.4486618,55,0.0013410098617896438
1740833888.6835713,56,0.0008588376804254949
1740833888.952308,57,0.0015094971749931574
1740833889.4357927,58,0.00124269793741405
1740833889.9439712,59,0.0006575339939445257
1740833890.4197938,60,0.0012423829175531864
1740833891.681856,61,0.0009034466929733753
1740833892.1830432,62,0.0006924538756720722
1740833892.748871,63,0.0010789638618007302
1740833893.214664,64,0.0006079637096263468
1740833893.704122,65,0.0009685186669230461
1740833894.1707938,66,0.0007434762665070593
1740833894.6681294,67,0.0018699516076594591
1740833895.1281211,68,0.001151727163232863
1740833895.686197,69,0.0013586304849013686
1740833896.17027,70,0.0011734288418665528
1740833897.3826063,71,0.0009871887741610408
1740833897.8891249,72,0.0008476266521029174
1740833898.3702211,73,0.0010422045597806573
1740833898.833604,74,0.0007864126819185913
1740833899.3270106,75,0.0010082477238029242
1740833899.767265,76,0.001187075860798359
1740833900.204974,77,0.0008549483609385788
1740833900.598637,78,0.0007045346428640187
1740833901.0600283,79,0.0008994291420094669
1740833901.5372076,80,0.001321408781222999
1740833902.7258954,81,0.0007504235254600644
1740833903.195086,82,0.0008736849995329976
1740833903.6381083,83,0.000687111634761095
1740833904.0980465,84,0.000989789143204689
1740833904.5825808,85,0.0005909288302063942
1740833905.008281,86,0.0009155873558484018
1740833905.4668407,87,0.0012206938117742538
1740833905.9389913,88,0.0012200622586533427
1740833906.3730805,89,0.0011893778573721647
1740833906.8346686,90,0.0004794105188921094
1740833908.2311168,91,0.0005473074852488935
1740833908.754568,92,0.001165407826192677
1740833909.2735238,93,0.0013018721947446465
1740833909.5735142,94,0.0017096918309107423
1740833909.8278751,95,0.004068394657224417
1740833910.138791,96,0.0017671387176960707
1740833910.3869803,97,0.0007812915719114244
1740833910.835409,98,0.0009138040477409959
1740833911.3184395,99,0.00065732462098822
1740833911.5809402,100,0.0005505566950887442
1740833912.8960657,101,0.00043821765575557947
1740833913.169423,102,0.0004715962859336287
1740833913.4150462,103,0.00035561338881962
1740833913.6752446,104,0.0003831220674328506
1740833913.9210465,105,0.00033032684586942196
1740833914.1955411,106,0.00036391112371347845
1740833914.4363496,107,0.0005164491594769061
1740833914.7015285,108,0.00039642732008360326
1740833914.9447281,109,0.0004070037102792412
1740833915.186872,110,0.0004186964360997081
1740833916.2398221,111,0.00036512018414214253
1740833916.6130953,112,0.000525478390045464
1740833916.984929,113,0.0004634782380890101
1740833917.4587157,114,0.0003585063386708498
1740833918.0405455,115,0.0003353650390636176
1740833918.536691,116,0.0004644797882065177
1740833919.0421681,117,0.0004252122307661921
1740833919.3517673,118,0.0002748798578977585
1740833919.6061337,119,0.0005126118194311857
1740833919.8603837,120,0.0003019613213837147
1740833920.8714697,121,0.0004418468161020428
1740833921.198592,122,0.000323821121128276
1740833921.438711,123,0.00032190378988161683
1740833921.6771088,124,0.00039934308733791113
1740833921.9178634,125,0.00036583299515768886
1740833922.1612365,126,0.00036951337824575603
1740833922.4834256,127,0.00040563594666309655
1740833922.7331605,128,0.0005332619184628129
1740833922.9772553,129,0.000464984419522807
